match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,0.1,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,A Gardner,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,0.2,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,A Gardner,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,0.3,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,A Gardner,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,0.4,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,A Gardner,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,0.5,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,0.6,Mumbai Indians,Gujarat Giants,HK Matthews,YH Bhatia,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,1.1,Mumbai Indians,Gujarat Giants,HK Matthews,YH Bhatia,M Joshi,6,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,1.2,Mumbai Indians,Gujarat Giants,HK Matthews,YH Bhatia,M Joshi,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,1.3,Mumbai Indians,Gujarat Giants,HK Matthews,YH Bhatia,M Joshi,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,1.4,Mumbai Indians,Gujarat Giants,HK Matthews,YH Bhatia,M Joshi,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,1.5,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,M Joshi,0,1,1,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,1.6,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,M Joshi,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,1.7,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,M Joshi,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,2.1,Mumbai Indians,Gujarat Giants,HK Matthews,YH Bhatia,TP Kanwar,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,2.2,Mumbai Indians,Gujarat Giants,HK Matthews,YH Bhatia,TP Kanwar,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,2.3,Mumbai Indians,Gujarat Giants,YH Bhatia,HK Matthews,TP Kanwar,0,0,,,,,,caught,YH Bhatia,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,2.4,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,TP Kanwar,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,2.5,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,TP Kanwar,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,2.6,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,TP Kanwar,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,3.1,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,M Joshi,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,3.2,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,M Joshi,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,3.3,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,3.4,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,M Joshi,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,3.5,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,3.6,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,M Joshi,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,4.1,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,MC Patel,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,4.2,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,MC Patel,0,1,1,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,4.3,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,MC Patel,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,4.4,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,MC Patel,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,4.5,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,MC Patel,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,4.6,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,MC Patel,0,1,1,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,4.7,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,MC Patel,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,4.8,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,MC Patel,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,5.1,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,TP Kanwar,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,5.2,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,5.3,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,5.4,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,TP Kanwar,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,5.5,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,TP Kanwar,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,5.6,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,TP Kanwar,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,6.1,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,G Wareham,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,6.2,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,G Wareham,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,6.3,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,6.4,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,6.5,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,G Wareham,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,6.6,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,7.1,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,7.2,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,A Sutherland,6,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,7.3,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,7.4,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,A Sutherland,6,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,7.5,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,7.6,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,A Sutherland,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,8.1,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,G Wareham,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,8.2,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,G Wareham,6,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,8.3,Mumbai Indians,Gujarat Giants,HK Matthews,NR Sciver-Brunt,G Wareham,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,8.4,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,8.5,Mumbai Indians,Gujarat Giants,NR Sciver-Brunt,HK Matthews,G Wareham,0,0,,,,,,caught,NR Sciver-Brunt,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,8.6,Mumbai Indians,Gujarat Giants,H Kaur,HK Matthews,G Wareham,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,9.1,Mumbai Indians,Gujarat Giants,H Kaur,HK Matthews,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,9.2,Mumbai Indians,Gujarat Giants,HK Matthews,H Kaur,A Gardner,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,9.3,Mumbai Indians,Gujarat Giants,HK Matthews,H Kaur,A Gardner,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,9.4,Mumbai Indians,Gujarat Giants,HK Matthews,H Kaur,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,9.5,Mumbai Indians,Gujarat Giants,H Kaur,HK Matthews,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,9.6,Mumbai Indians,Gujarat Giants,HK Matthews,H Kaur,A Gardner,0,0,,,,,,bowled,HK Matthews,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,10.1,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,10.2,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,10.3,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,10.4,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,10.5,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,10.6,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,11.1,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,G Wareham,2,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,11.2,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,G Wareham,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,11.3,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,G Wareham,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,11.4,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,G Wareham,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,11.5,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,G Wareham,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,11.6,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,G Wareham,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,12.1,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Sutherland,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,12.2,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Sutherland,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,12.3,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Sutherland,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,12.4,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Sutherland,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,12.5,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,A Sutherland,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,12.6,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Sutherland,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,13.1,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,13.2,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,13.3,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,S Rana,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,13.4,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,S Rana,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,13.5,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,S Rana,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,13.6,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,14.1,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,MC Patel,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,14.2,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,MC Patel,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,14.3,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,MC Patel,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,14.4,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,MC Patel,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,14.5,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,MC Patel,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,14.6,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,MC Patel,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,15.1,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,15.2,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Gardner,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,15.3,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Gardner,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,15.4,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Gardner,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,15.5,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Gardner,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,15.6,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,16.1,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,16.2,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,S Rana,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,16.3,Mumbai Indians,Gujarat Giants,AC Kerr,H Kaur,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,16.4,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,16.5,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,16.6,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,0,1,1,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,16.7,Mumbai Indians,Gujarat Giants,H Kaur,AC Kerr,S Rana,0,0,,,,,,caught,H Kaur,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,17.1,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,A Sutherland,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,17.2,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,A Sutherland,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,17.3,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,A Sutherland,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,17.4,Mumbai Indians,Gujarat Giants,P Vastrakar,AC Kerr,A Sutherland,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,17.5,Mumbai Indians,Gujarat Giants,P Vastrakar,AC Kerr,A Sutherland,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,17.6,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,A Sutherland,0,1,,,1,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,18.1,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,18.2,Mumbai Indians,Gujarat Giants,P Vastrakar,AC Kerr,A Gardner,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,18.3,Mumbai Indians,Gujarat Giants,P Vastrakar,AC Kerr,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,18.4,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,A Gardner,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,18.5,Mumbai Indians,Gujarat Giants,P Vastrakar,AC Kerr,A Gardner,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,18.6,Mumbai Indians,Gujarat Giants,P Vastrakar,AC Kerr,A Gardner,4,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,19.1,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,S Rana,6,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,19.2,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,19.3,Mumbai Indians,Gujarat Giants,P Vastrakar,AC Kerr,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,19.4,Mumbai Indians,Gujarat Giants,AC Kerr,P Vastrakar,S Rana,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,19.5,Mumbai Indians,Gujarat Giants,P Vastrakar,AC Kerr,S Rana,0,0,,,,,,caught,P Vastrakar,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",1,19.6,Mumbai Indians,Gujarat Giants,IECM Wong,AC Kerr,S Rana,6,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,0.1,Gujarat Giants,Mumbai Indians,S Meghana,BL Mooney,NR Sciver-Brunt,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,0.2,Gujarat Giants,Mumbai Indians,BL Mooney,S Meghana,NR Sciver-Brunt,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,0.3,Gujarat Giants,Mumbai Indians,BL Mooney,S Meghana,NR Sciver-Brunt,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,0.4,Gujarat Giants,Mumbai Indians,BL Mooney,S Meghana,NR Sciver-Brunt,0,0,,,,,,retired hurt,BL Mooney,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,0.5,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,NR Sciver-Brunt,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,0.6,Gujarat Giants,Mumbai Indians,H Deol,S Meghana,NR Sciver-Brunt,0,0,,,,,,caught,H Deol,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,1.1,Gujarat Giants,Mumbai Indians,S Meghana,A Gardner,IECM Wong,0,1,1,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,1.2,Gujarat Giants,Mumbai Indians,S Meghana,A Gardner,IECM Wong,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,1.3,Gujarat Giants,Mumbai Indians,A Gardner,S Meghana,IECM Wong,0,0,,,,,,caught,A Gardner,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,1.4,Gujarat Giants,Mumbai Indians,A Sutherland,S Meghana,IECM Wong,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,1.5,Gujarat Giants,Mumbai Indians,A Sutherland,S Meghana,IECM Wong,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,1.6,Gujarat Giants,Mumbai Indians,A Sutherland,S Meghana,IECM Wong,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,1.7,Gujarat Giants,Mumbai Indians,A Sutherland,S Meghana,IECM Wong,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,2.1,Gujarat Giants,Mumbai Indians,A Sutherland,S Meghana,NR Sciver-Brunt,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,2.2,Gujarat Giants,Mumbai Indians,S Meghana,A Sutherland,NR Sciver-Brunt,0,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,2.3,Gujarat Giants,Mumbai Indians,S Meghana,A Sutherland,NR Sciver-Brunt,0,0,,,,,,bowled,S Meghana,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,2.4,Gujarat Giants,Mumbai Indians,D Hemalatha,A Sutherland,NR Sciver-Brunt,1,0,,,,,,,,,
1358929,2022/23,2023-03-04,"Dr DY Patil Sports Academy, Mumbai",2,2.5,Gujarat Giants,Mumbai Indians,A Sutherland,D Hemalatha,NR Sciver-Brunt,0,0,,,,,,,,,
